Bandipur,NULL,Nepal,Kathmandu,NULL,142,04:00,,1
Kathmandu,NULL,Nepal,Chitwan,NULL,165,04:30,,1
Chitwan,NULL,Nepal,Kathmandu,NULL,165,04:30,,1
Kathmandu,NULL,Nepal,Lumbini,NULL,279,07:30,,1
Lumbini,NULL,Nepal,Kathmandu,NULL,279,07:30,,1
Kathmandu,NULL,Nepal,Pokhara,NULL,202,05:30,,1
Bhaktapur,NULL,Nepal,Dhulikhel,NULL,20,01:00,,1
Dhulikhel,NULL,Nepal,Bhaktapur,NULL,20,01:00,,1
Bhaktapur,NULL,Nepal,Nagarkot,NULL,20,01:00,,1
Nagarkot,NULL,Nepal,Bhaktapur,NULL,20,01:00,,1
Bhaktapur,NULL,Nepal,Patan,NULL,12,00:30,,1
Patan,NULL,Nepal,Bhaktapur,NULL,12,00:30,,1
Bhaktapur,NULL,Nepal,Bandipur,NULL,155,04:30,,1
Bandipur,NULL,Nepal,Bhaktapur,NULL,155,04:30,,1
Bhaktapur,NULL,Nepal,Chitwan,NULL,178,04:30,,1
Chitwan,NULL,Nepal,Bhaktapur,NULL,178,04:30,,1
Bhaktapur,NULL,Nepal,Lumbini,NULL,292,08:00,,1
Lumbini,NULL,Nepal,Bhaktapur,NULL,292,08:00,,1
Bhaktapur,NULL,Nepal,Pokhara,NULL,215,06:00,,1
Dhulikhel,NULL,Nepal,Nagarkot,NULL,25,01:30,,1
Nagarkot,NULL,Nepal,Dhulikhel,NULL,25,01:30,,1
Dhulikhel,NULL,Nepal,Patan,NULL,32,01:30,,1
Patan,NULL,Nepal,Dhulikhel,NULL,32,01:30,,1
Dhulikhel,NULL,Nepal,Bandipur,NULL,175,05:00,,1
Bandipur,NULL,Nepal,Dhulikhel,NULL,175,05:00,,1
Dhulikhel,NULL,Nepal,Chitwan,NULL,198,05:30,,1
Chitwan,NULL,Nepal,Dhulikhel,NULL,198,05:30,,1
Dhulikhel,NULL,Nepal,Lumbini,NULL,312,08:30,,0
Lumbini,NULL,Nepal,Dhulikhel,NULL,312,08:30,,0
Dhulikhel,NULL,Nepal,Pokhara,NULL,235,06:30,,1
Nagarkot,NULL,Nepal,Patan,NULL,30,01:30,,1
Patan,NULL,Nepal,Nagarkot,NULL,30,01:30,,1
Nagarkot,NULL,Nepal,Bandipur,NULL,173,05:00,,1
Bandipur,NULL,Nepal,Nagarkot,NULL,173,05:00,,1
Nagarkot,NULL,Nepal,Chitwan,NULL,196,05:30,,1
Chitwan,NULL,Nepal,Nagarkot,NULL,196,05:30,,1
Nagarkot,NULL,Nepal,Lumbini,NULL,310,09:00,,0
Lumbini,NULL,Nepal,Nagarkot,NULL,310,09:00,,0
Nagarkot,NULL,Nepal,Pokhara,NULL,233,06:30,,1
Patan,NULL,Nepal,Bandipur,NULL,145,04:00,,1
Bandipur,NULL,Nepal,Patan,NULL,145,04:00,,1
Patan,NULL,Nepal,Chitwan,NULL,167,04:30,,1
Chitwan,NULL,Nepal,Patan,NULL,167,04:30,,1
Patan,NULL,Nepal,Lumbini,NULL,282,07:30,,1
Lumbini,NULL,Nepal,Patan,NULL,282,07:30,,1
Patan,NULL,Nepal,Pokhara,NULL,205,05:30,,1
Bandipur,NULL,Nepal,Chitwan,NULL,90,02:30,,1
Chitwan,NULL,Nepal,Bandipur,NULL,90,02:30,,1
Bandipur,NULL,Nepal,Lumbini,NULL,204,05:30,,1
Lumbini,NULL,Nepal,Bandipur,NULL,204,05:30,,1
Bandipur,NULL,Nepal,Pokhara,NULL,76,02:30,,1
Chitwan,NULL,Nepal,Lumbini,NULL,154,04:30,,1
Lumbini,NULL,Nepal,Chitwan,NULL,154,04:30,,1
Chitwan,NULL,Nepal,Pokhara,NULL,149,04:00,,1
Chitwan,NULL,Nepal,Bharatpur,NULL,20,00:30,,1
Lumbini,NULL,Nepal,Pokhara,NULL,196,06:30,,1
Lumbini,NULL,Nepal,Bhairahawa,NULL,16,00:30,,1
Bardiya,NULL,Nepal,Nepalgunj,NULL,84,02:00,,1
Bardiya,NULL,Nepal,Shuklaphanta,NULL,152,03:30,,1
Bardiya,NULL,Nepal,Chitwan,NULL,441,10:00,,0
Bardiya,NULL,Nepal,Lumbini,NULL,297,06:00,,1
Shuklaphanta,NULL,Nepal,Dhangadhi,NULL,56,01:30,,1
Damauli,NULL,Nepal,Kathmandu,NULL,155,05:00,,1
Damauli,NULL,Nepal,Bandipur,NULL,25,01:00,,1
Damauli,NULL,Nepal,Pokhara,NULL,55,01:00,,1
Damauli,NULL,Nepal,Chitwan,NULL,35,01:00,,1
Gaighat,NULL,Nepal,Kathmandu,NULL,165,05:00,,1
Gaighat,NULL,Nepal,Bandipur,NULL,90,02:00,,1
Gaighat,NULL,Nepal,Pokhara,NULL,149,04:00,,1
Gaighat,NULL,Nepal,Chitwan,NULL,30,01:00,,1
Mon,Nagaland,India,Guwahati,Assam,621,15:30,,0
Mon,Nagaland,India,Kaziranga,Assam,231,07:00,,0
Mon,Nagaland,India,Nameri,Assam,345,10:00,,0
Mon,Nagaland,India,Cherrapunji,Meghalaya,580,16:00,,0
Mon,Nagaland,India,Shillong,Meghalaya,519,13:30,,0
Imphal,Manipur,India,Kohima,Nagaland,131,04:30,,1
Mon,Nagaland,India,Kohima,Nagaland,343,11:30,,0
Tuophema,Nagaland,India,Kohima,Nagaland,40,01:00,,1
Velavadar,Gujarat,India,Porbandar,Gujarat,282,06:00,,0
Velavadar,Gujarat,India,Sasangir,Gujarat,221,06:00,,1
Vythiri,Kerala,India,Madikeri,Karnataka,151,05:00,,1
Goa,Goa,India,Mangalore,Karnataka,379,08:30,,0
Vythiri,Kerala,India,Mysore,Karnataka,160,04:00,,1
Vythiri,Kerala,India,Nagarhole,Karnataka,83,03:00,,1
Goa,Goa,India,Vijayapura,Karnataka,331,08:00,,0
Bekal,Kerala,India,Alleppey,Kerala,420,11:00,,0
Cherukattoor,Kerala,India,Alleppey,Kerala,334,09:30,,0
Kochi,Kerala,India,Alleppey,Kerala,76,02:00,,1
Kodikulam,Kerala,India,Alleppey,Kerala,104,03:00,,1
Kothamangalam,Kerala,India,Alleppey,Kerala,111,03:00,,1
Kovalam,Kerala,India,Alleppey,Kerala,169,04:30,,1
Kozhikode,Kerala,India,Alleppey,Kerala,255,07:30,,0
Kumarakom,Kerala,India,Alleppey,Kerala,52,01:30,,1
Mararikulam,Kerala,India,Alleppey,Kerala,32,01:00,,1
Meppadi,Kerala,India,Alleppey,Kerala,326,09:30,,0
Munnar,Kerala,India,Alleppey,Kerala,173,05:00,,1
Neeleshwar,Kerala,India,Alleppey,Kerala,399,11:00,,0
Palakkad,Kerala,India,Alleppey,Kerala,201,05:00,,1
Sultan Battery,Kerala,India,Alleppey,Kerala,328,09:30,,0
Teekoy,Kerala,India,Alleppey,Kerala,86,02:30,,1
Thattekad,Kerala,India,Alleppey,Kerala,117,03:30,,1
Thekkady,Kerala,India,Alleppey,Kerala,130,04:00,,1
Thrissur,Kerala,India,Alleppey,Kerala,180,05:00,,1
Trivandrum,Kerala,India,Alleppey,Kerala,147,04:00,,1
Vazhoor,Kerala,India,Alleppey,Kerala,43,01:30,,1
Vythiri,Kerala,India,Alleppey,Kerala,298,09:00,,0
Vythiri,Kerala,India,Kochi,Kerala,240,07:00,,1
Vythiri,Kerala,India,Thekkady,Kerala,357,10:30,,0
Vythiri,Kerala,India,Trivandrum,Kerala,432,11:30,,0
Vythiri,Kerala,India,Vazhoor,Kerala,305,09:00,,0
Satpura,Madhya Pradesh,India,Barnagar,Madhya Pradesh,382,08:30,,0
Satpura,Madhya Pradesh,India,Dhar,Madhya Pradesh,396,09:00,,0
Satpura,Madhya Pradesh,India,Jabalpur,Madhya Pradesh,244,06:30,,1
Satpura,Madhya Pradesh,India,Kathiwada,Madhya Pradesh,495,12:30,,0
Satpura,Madhya Pradesh,India,Maheshwar,Madhya Pradesh,353,08:30,,0
Tadoba,Maharashtra,India,Aurangabad,Maharashtra,465,10:30,,0
Tadoba,Maharashtra,India,Mumbai,Maharashtra,854,19:00,,0
Tadoba,Maharashtra,India,Nagpur,Maharashtra,99,02:00,,1
Tadoba,Maharashtra,India,Nagzira,Maharashtra,168,04:30,,1
Tadoba,Maharashtra,India,Nashik,Maharashtra,663,15:00,,0
Tadoba,Maharashtra,India,Pune,Maharashtra,692,15:30,,0
Bhubaneswar,Orissa,India,Baripada,Orissa,253,05:30,,1
Dhenkanal,Orissa,India,Baripada,Orissa,253,06:00,,1
Gopalpur-on-Sea,Orissa,India,Baripada,Orissa,417,09:30,,0
Jeypore,Orissa,India,Baripada,Orissa,778,18:00,,0
Puri,Orissa,India,Baripada,Orissa,258,06:00,,1
Rayagada,Orissa,India,Baripada,Orissa,649,15:00,,0
Kolkata,West Bengal,India,Baripada,Orissa,221,05:00,,1
Bhubaneswar,Orissa,India,Chilika lake,Orissa,84,02:30,,1
Puri,Orissa,India,Chilika lake,Orissa,85,03:00,,1
Rayagada,Orissa,India,Dhenkanal,Orissa,416,10:00,,0
Rayagada,Orissa,India,Gopalpur-on-Sea,Orissa,220,05:30,,1
Rayagada,Orissa,India,Jeypore,Orissa,129,03:30,,1
Rayagada,Orissa,India,Puri,Orissa,350,09:00,,0
Chandigarh,Chandigarh,India,Amritsar,Punjab,227,04:30,,1
Dalhousie,Himachal Pradesh,India,Amritsar,Punjab,202,05:00,,1
Dharamsala,Himachal Pradesh,India,Amritsar,Punjab,206,05:30,,1
Jispa,Himachal Pradesh,India,Amritsar,Punjab,502,13:00,,0
Kalka,Himachal Pradesh,India,Amritsar,Punjab,245,05:00,,1
Manali,Himachal Pradesh,India,Amritsar,Punjab,398,10:30,,0
Mashobra,Himachal Pradesh,India,Amritsar,Punjab,313,08:00,,1
Nalagarh,Himachal Pradesh,India,Amritsar,Punjab,209,04:00,,1
Palampur,Himachal Pradesh,India,Amritsar,Punjab,236,05:30,,1
Patiala,Punjab,India,Amritsar,Punjab,242,04:30,,1
Pragpur,Himachal Pradesh,India,Amritsar,Punjab,169,04:30,,1
Shimla,Himachal Pradesh,India,Amritsar,Punjab,306,07:30,,1
Shimla,Himachal Pradesh,India,Chandigarh,Chandigarh,118,04:00,,1
Shimla,Himachal Pradesh,India,Dharamsala,Himachal Pradesh,244,07:30,,1
Shimla,Himachal Pradesh,India,Kalka,Himachal Pradesh,90,03:00,,1
Shimla,Himachal Pradesh,India,Mashobra,Himachal Pradesh,11,01:00,,1
Shimla,Himachal Pradesh,India,Nalagarh,Himachal Pradesh,98,04:00,,1
Shimla,Himachal Pradesh,India,Palampur,Himachal Pradesh,220,07:30,,1
Shimla,Himachal Pradesh,India,Patiala,Punjab,171,05:00,,1
Shimla,Himachal Pradesh,India,Pragpur,Himachal Pradesh,199,06:00,,1
Chandigarh,Chandigarh,India,Dharampur,Himachal Pradesh,55,01:30,,1
Vrindavan,Uttar Pradesh,India,Agra,Uttar Pradesh,87,01:30,,1
Vrindavan,Uttar Pradesh,India,Kushinagar,Uttar Pradesh,723,12:00,,0
Vrindavan,Uttar Pradesh,India,Varanasi,Uttar Pradesh,713,12:00,,0
Rishikesh,Uttarakhand,India,Almora,Uttarakhand,349,10:00,,0
Rishikesh,Uttarakhand,India,Binsar,Uttarakhand,367,10:30,,0
Rishikesh,Uttarakhand,India,Corbett,Uttarakhand,223,06:00,,1
Rishikesh,Uttarakhand,India,Dehra Dun,Uttarakhand,41,01:30,,1
Rishikesh,Uttarakhand,India,Haridwar,Uttarakhand,51,02:00,,1
Rishikesh,Uttarakhand,India,Kathgodam,Uttarakhand,273,07:30,,1
Rishikesh,Uttarakhand,India,Lalkuan Jn,Uttarakhand,267,07:30,,1
Rishikesh,Uttarakhand,India,Mussoorie,Uttarakhand,97,03:30,,1
Rishikesh,Uttarakhand,India,Nainital,Uttarakhand,277,07:30,,1
Rishikesh,Uttarakhand,India,Ramgarh,Uttarakhand,308,09:00,,0
Yuksom,Sikkim,India,New Jalpaiguri,West Bengal,148,06:00,,1
Yuksom,Sikkim,India,Rimbik,West Bengal,105,05:00,,1
Yuksom,Sikkim,India,Siliguri,West Bengal,140,05:30,,1
Yuksom,Sikkim,India,Manebhanjang,West Bengal,107,05:00,,1
Yuksom,Sikkim,India,Kewzing,Sikkim,49,02:30,,1
Yuksom,Sikkim,India,Martam,Sikkim,112,05:00,,1
Yuksom,Sikkim,India,Rinchenpong,Sikkim,68,03:00,,1
Bagdogra,West Bengal,India,Phuntsoling,NULL,165,04:30,,1
Darjeeling,West Bengal,India,Phuntsoling,NULL,192,05:30,,1
Kalimpong,West Bengal,India,Phuntsoling,NULL,173,05:00,,1
New Jalpaiguri,West Bengal,India,Phuntsoling,NULL,153,04:00,,1
Siliguri,West Bengal,India,Phuntsoling,NULL,161,04:00,,1
Gangtok,Sikkim,India,Phuntsoling,NULL,221,06:30,,1
Serampore,West Bengal,India,Murshidabad,West Bengal,198,06:30,Plassey,1
Udaipur,Rajasthan,India,Neemrana,Rajasthan,541,09:30,,0
Pokhara,NULL,Nepal,Kathmandu,NULL,202,05:30,,1
Pokhara,NULL,Nepal,Bhaktapur,NULL,215,06:00,,1
Pokhara,NULL,Nepal,Dhulikhel,NULL,235,06:30,,1
Pokhara,NULL,Nepal,Nagarkot,NULL,233,06:30,,1
Pokhara,NULL,Nepal,Patan,NULL,205,05:30,,1
Pokhara,NULL,Nepal,Bandipur,NULL,76,02:30,,1
Pokhara,NULL,Nepal,Chitwan,NULL,149,04:00,,1
Bharatpur,NULL,Nepal,Chitwan,NULL,20,00:30,,1
Pokhara,NULL,Nepal,Lumbini,NULL,196,06:30,,1
Bhairahawa,NULL,Nepal,Lumbini,NULL,16,00:30,,1
Bagdogra,West Bengal,India,Bhadrapur,NULL,42,01:00,,1
Darjeeling,West Bengal,India,Bhadrapur,NULL,96,03:30,,1
Kalimpong,West Bengal,India,Bhadrapur,NULL,116,04:00,,1
Gangtok,Sikkim,India,Bhadrapur,NULL,164,05:30,,1
Nepalgunj,NULL,Nepal,Bardiya,NULL,84,02:00,,1
Shuklaphanta,NULL,Nepal,Bardiya,NULL,152,03:30,,1
Chitwan,NULL,Nepal,Bardiya,NULL,441,10:00,,0
Lumbini,NULL,Nepal,Bardiya,NULL,297,06:00,,1
Dhangadhi,NULL,Nepal,Shuklaphanta,NULL,56,01:30,,1
Kathmandu,NULL,Nepal,Damauli,NULL,155,05:00,,1
Bandipur,NULL,Nepal,Damauli,NULL,25,01:00,,1
Pokhara,NULL,Nepal,Damauli,NULL,55,01:00,,1
Chitwan,NULL,Nepal,Damauli,NULL,35,01:00,,1
Kathmandu,NULL,Nepal,Gaighat,NULL,165,05:00,,1
Bandipur,NULL,Nepal,Gaighat,NULL,90,02:00,,1
Pokhara,NULL,Nepal,Gaighat,NULL,149,04:00,,1
Chitwan,NULL,Nepal,Gaighat,NULL,30,01:00,,1
Kawardha,Chhattisgarh,India,Raipur,Chhattisgarh,136,03:00,,1
Kanker,Chhattisgarh,India,Raipur,Chhattisgarh,131,03:00,,1
Kanha,Madhya Pradesh,India,Raipur,Chhattisgarh,230,06:00,,1
Jagdalpur,Chhattisgarh,India,Raipur,Chhattisgarh,295,06:00,,1
Bhoramdeo,Chhattisgarh,India,Raipur,Chhattisgarh,151,03:00,,1
Pench,Madhya Pradesh,India,Raipur,Chhattisgarh,337,07:00,,0
Nagzira,Maharashtra,India,Raipur,Chhattisgarh,210,04:30,,1
Raipur,Rajasthan,India,Neemrana,Rajasthan,375,06:30,NULL,0
Orchha,Madhya Pradesh,India,Agra,Uttar Pradesh,258,05:30,,0
Khajuraho,Madhya Pradesh,India,Gwalior,Madhya Pradesh,282,06:00,,0
Orchha,Madhya Pradesh,India,Gwalior,Madhya Pradesh,122,02:30,,0
Dholpur,Rajasthan,India,Gwalior,Madhya Pradesh,65,02:00,,1
Agra,Uttar Pradesh,India,Gwalior,Madhya Pradesh,123,03:00,,1
Bharatpur,Rajasthan,India,Gwalior,Madhya Pradesh,149,03:30,,1
Bah,Uttar Pradesh,India,Gwalior,Madhya Pradesh,124,03:30,,1
Barnagar,Madhya Pradesh,India,Gwalior,Madhya Pradesh,532,09:30,,0
Bhopal,Madhya Pradesh,India,Gwalior,Madhya Pradesh,437,07:30,,0
Dhar,Madhya Pradesh,India,Gwalior,Madhya Pradesh,583,10:30,,0
Indore,Madhya Pradesh,India,Gwalior,Madhya Pradesh,516,09:30,,0
Jabalpur,Madhya Pradesh,India,Gwalior,Madhya Pradesh,473,09:00,,0
Kanha,Madhya Pradesh,India,Gwalior,Madhya Pradesh,636,12:00,,0
Kathiwada,Madhya Pradesh,India,Gwalior,Madhya Pradesh,728,14:00,,0
Maheshwar,Madhya Pradesh,India,Gwalior,Madhya Pradesh,605,11:00,,0
Panna,Madhya Pradesh,India,Gwalior,Madhya Pradesh,318,07:00,,0
Pench,Madhya Pradesh,India,Gwalior,Madhya Pradesh,630,11:30,,0
Satpura,Madhya Pradesh,India,Gwalior,Madhya Pradesh,516,10:30,,0
Karauli,Rajasthan,India,Gwalior,Madhya Pradesh,169,04:00,,1
Ramathra,Rajasthan,India,Gwalior,Madhya Pradesh,214,05:00,,1
Sawai Madhopur,Rajasthan,India,Gwalior,Madhya Pradesh,285,06:30,,1
Vrindavan,Uttar Pradesh,India,Gwalior,Madhya Pradesh,185,04:00,,1
Delhi,Delhi,India,Gwalior,Madhya Pradesh,333,06:30,,0
Bandhavgarh,Madhya Pradesh,India,Gwalior,Madhya Pradesh,590,11:00,,0
Khajuraho,Madhya Pradesh,India,Orchha,Madhya Pradesh,162,04:00,,1
Bundi,Rajasthan,India,Orchha,Madhya Pradesh,375,07:00,,0
Sawai Madhopur,Rajasthan,India,Orchha,Madhya Pradesh,302,07:00,,0
Dholpur,Rajasthan,India,Orchha,Madhya Pradesh,199,04:00,,0
Panna,Madhya Pradesh,India,Orchha,Madhya Pradesh,197,05:00,,1
Barnagar,Madhya Pradesh,India,Orchha,Madhya Pradesh,517,09:30,,0
Bhopal,Madhya Pradesh,India,Orchha,Madhya Pradesh,353,07:00,,0
Dhar,Madhya Pradesh,India,Orchha,Madhya Pradesh,570,10:30,,0
Indore,Madhya Pradesh,India,Orchha,Madhya Pradesh,504,09:00,,0
Jabalpur,Madhya Pradesh,India,Orchha,Madhya Pradesh,366,07:30,,0
Kanha,Madhya Pradesh,India,Orchha,Madhya Pradesh,529,10:00,,0
Kathiwada,Madhya Pradesh,India,Orchha,Madhya Pradesh,714,14:30,,0
Maheshwar,Madhya Pradesh,India,Orchha,Madhya Pradesh,593,11:00,,0
Pench,Madhya Pradesh,India,Orchha,Madhya Pradesh,522,09:30,,0
Satpura,Madhya Pradesh,India,Orchha,Madhya Pradesh,407,09:00,,0
Bah,Uttar Pradesh,India,Orchha,Madhya Pradesh,241,05:30,,0
Bharatpur,Rajasthan,India,Orchha,Madhya Pradesh,283,05:30,,0
Jhalawar,Rajasthan,India,Orchha,Madhya Pradesh,345,06:30,,0
Karauli,Rajasthan,India,Orchha,Madhya Pradesh,304,06:00,,0
Kota,Rajasthan,India,Orchha,Madhya Pradesh,464,08:30,,0
Ramathra,Rajasthan,India,Orchha,Madhya Pradesh,349,07:00,,0
Vrindavan,Uttar Pradesh,India,Orchha,Madhya Pradesh,319,06:00,,0
Bandhavgarh,Madhya Pradesh,India,Orchha,Madhya Pradesh,416,09:30,,0
Agra,Uttar Pradesh,India,Orchha,Madhya Pradesh,258,05:30,,0
Gwalior,Madhya Pradesh,India,Orchha,Madhya Pradesh,122,02:30,,0
Allahabad,Uttar Pradesh,India,Khajuraho,Madhya Pradesh,313,07:00,,1
Jabalpur,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,252,06:00,,1
Varanasi,Uttar Pradesh,India,Khajuraho,Madhya Pradesh,436,09:30,,0
Panna,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,37,01:00,,1
Barnagar,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,591,12:00,,0
Bhopal,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,364,08:00,,0
Dhar,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,605,12:00,,0
Indore,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,541,11:00,,0
Kanha,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,408,09:30,,0
Kathiwada,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,751,16:00,,0
Maheshwar,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,627,13:00,,0
Pench,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,450,09:30,,0
Satpura,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,384,09:00,,0
Bandhavgarh,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,238,05:30,,1
Gwalior,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,282,06:00,,0
Orchha,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,162,04:00,,1
Barnagar,Madhya Pradesh,India,Panna,Madhya Pradesh,631,13:00,,0
Bhopal,Madhya Pradesh,India,Panna,Madhya Pradesh,404,08:30,,0
Dhar,Madhya Pradesh,India,Panna,Madhya Pradesh,647,13:00,,0
Indore,Madhya Pradesh,India,Panna,Madhya Pradesh,581,12:00,,0
Jabalpur,Madhya Pradesh,India,Panna,Madhya Pradesh,237,05:30,,1
Kanha,Madhya Pradesh,India,Panna,Madhya Pradesh,387,09:00,,0
Kathiwada,Madhya Pradesh,India,Panna,Madhya Pradesh,791,16:30,,0
Maheshwar,Madhya Pradesh,India,Panna,Madhya Pradesh,669,13:30,,0
Pench,Madhya Pradesh,India,Panna,Madhya Pradesh,435,09:00,,0
Satpura,Madhya Pradesh,India,Panna,Madhya Pradesh,405,10:00,,0
Allahabad,Uttar Pradesh,India,Panna,Madhya Pradesh,279,06:00,,1
Varanasi,Uttar Pradesh,India,Panna,Madhya Pradesh,402,08:30,,0
Bandhavgarh,Madhya Pradesh,India,Panna,Madhya Pradesh,204,05:00,,1
Gwalior,Madhya Pradesh,India,Panna,Madhya Pradesh,318,07:00,,0
Orchha,Madhya Pradesh,India,Panna,Madhya Pradesh,197,05:00,,1
Khajuraho,Madhya Pradesh,India,Panna,Madhya Pradesh,37,01:00,,1
Lucknow,Uttar Pradesh,India,Allahabad,Uttar Pradesh,199,05:00,,1
Varanasi,Uttar Pradesh,India,Allahabad,Uttar Pradesh,127,03:00,,1
Agra,Uttar Pradesh,India,Allahabad,Uttar Pradesh,528,08:30,,0
Bah,Uttar Pradesh,India,Allahabad,Uttar Pradesh,407,08:30,,0
Kuchesar,Uttar Pradesh,India,Allahabad,Uttar Pradesh,730,12:30,,0
Kushinagar,Uttar Pradesh,India,Allahabad,Uttar Pradesh,356,08:00,,0
Vrindavan,Uttar Pradesh,India,Allahabad,Uttar Pradesh,587,10:00,,0
Bandhavgarh,Madhya Pradesh,India,Allahabad,Uttar Pradesh,295,06:00,,1
Khajuraho,Madhya Pradesh,India,Allahabad,Uttar Pradesh,313,07:00,,1
Panna,Madhya Pradesh,India,Allahabad,Uttar Pradesh,279,06:00,,1
Varanasi,Uttar Pradesh,India,Lucknow,Uttar Pradesh,327,07:00,,0
Agra,Uttar Pradesh,India,Lucknow,Uttar Pradesh,329,04:30,,1
Bah,Uttar Pradesh,India,Lucknow,Uttar Pradesh,287,04:00,,1
Kuchesar,Uttar Pradesh,India,Lucknow,Uttar Pradesh,543,08:30,,0
Kushinagar,Uttar Pradesh,India,Lucknow,Uttar Pradesh,325,06:30,,0
Vrindavan,Uttar Pradesh,India,Lucknow,Uttar Pradesh,399,05:30,,0
Delhi,Delhi,India,Lucknow,Uttar Pradesh,533,07:30,,0
Allahabad,Uttar Pradesh,India,Lucknow,Uttar Pradesh,199,05:00,,1
Indore,Madhya Pradesh,India,Bhopal,Madhya Pradesh,204,04:00,,1
Maheshwar,Madhya Pradesh,India,Bhopal,Madhya Pradesh,289,06:00,,1
Dhar,Madhya Pradesh,India,Bhopal,Madhya Pradesh,309,06:00,,1
Barnagar,Madhya Pradesh,India,Bhopal,Madhya Pradesh,251,05:00,,1
Jabalpur,Madhya Pradesh,India,Bhopal,Madhya Pradesh,346,07:30,,0
Kanha,Madhya Pradesh,India,Bhopal,Madhya Pradesh,411,09:30,,0
Kathiwada,Madhya Pradesh,India,Bhopal,Madhya Pradesh,411,09:00,,0
Pench,Madhya Pradesh,India,Bhopal,Madhya Pradesh,405,09:00,,0
Jhalawar,Rajasthan,India,Bhopal,Madhya Pradesh,257,05:00,,1
Bandhavgarh,Madhya Pradesh,India,Bhopal,Madhya Pradesh,458,10:00,,0
Gwalior,Madhya Pradesh,India,Bhopal,Madhya Pradesh,437,07:30,,0
Orchha,Madhya Pradesh,India,Bhopal,Madhya Pradesh,353,07:00,,0
Khajuraho,Madhya Pradesh,India,Bhopal,Madhya Pradesh,364,08:00,,0
Panna,Madhya Pradesh,India,Bhopal,Madhya Pradesh,404,08:30,,0
Jhansi,Madhya Pradesh,India,Orchha,Madhya Pradesh,20,00:30,NULL,1
Jhansi,Madhya Pradesh,India,Khajuraho,Madhya Pradesh,175,05:00,NULL,1
Jhansi,Madhya Pradesh,India,Panna,Madhya Pradesh,185,05:00,NULL,1
Orchha,Madhya Pradesh,India,Jhansi,Madhya Pradesh,20,00:30,,1
Khajuraho,Madhya Pradesh,India,Jhansi,Madhya Pradesh,175,05:00,,1
Panna,Madhya Pradesh,India,Jhansi,Madhya Pradesh,185,05:00,,1
Dimapur,Nagaland,India,Guwahati,Assam,288,07:00,,0
Nameri,Assam,India,Jorhat,Assam,203,05:30,,1
Shillong,Meghalaya,India,Jorhat,Assam,378,09:30,,0
Cherrapunji,Meghalaya,India,Jorhat,Assam,437,11:30,,0
Mon,Nagaland,India,Jorhat,Assam,163,06:00,,1
Mokokchung,Nagaland,India,Jorhat,Assam,106,04:30,,1
Kaziranga,Assam,India,Jorhat,Assam,90,02:30,,1
Guwahati,Assam,India,Jorhat,Assam,313,07:30,,1
Majuli,Assam,India,Jorhat,Assam,29,01:00,,1
Kohima,Nagaland,India,Jorhat,Assam,185,06:30,,1
Dimapur,Nagaland,India,Jorhat,Assam,121,04:00,,1
Khonoma,Nagaland,India,Jorhat,Assam,194,07:00,,0
Dibrugarh,Assam,India,Jorhat,Assam,151,04:00,Sivasagar,1
Kaziranga,Assam,India,Majuli,Assam,98,02:30,,1
Guwahati,Assam,India,Majuli,Assam,320,07:30,,0
Nameri,Assam,India,Majuli,Assam,211,05:30,,0
Cherrapunji,Meghalaya,India,Majuli,Assam,445,12:00,,0
Shillong,Meghalaya,India,Majuli,Assam,386,09:30,,0
Dimapur,Nagaland,India,Majuli,Assam,152,05:00,,0
Khonoma,Nagaland,India,Majuli,Assam,224,08:00,,0
Kohima,Nagaland,India,Majuli,Assam,217,07:30,,0
Mokokchung,Nagaland,India,Majuli,Assam,117,05:00,,0
Mon,Nagaland,India,Majuli,Assam,150,06:00,,0
Dibrugarh,Assam,India,Majuli,Assam,138,04:00,Sivasagar,1
Jorhat,Assam,India,Majuli,Assam,29,01:00,,1
Kohima,Nagaland,India,Dimapur,Nagaland,67,03:00,,1
Kaziranga,Assam,India,Dimapur,Nagaland,147,04:30,,1
Nameri,Assam,India,Dimapur,Nagaland,261,06:30,,0
Cherrapunji,Meghalaya,India,Dimapur,Nagaland,411,10:30,,0
Shillong,Meghalaya,India,Dimapur,Nagaland,351,08:00,,0
Khonoma,Nagaland,India,Dimapur,Nagaland,75,03:00,,1
Mokokchung,Nagaland,India,Dimapur,Nagaland,194,07:30,,0
Mon,Nagaland,India,Dimapur,Nagaland,270,09:30,,0
Dibrugarh,Assam,India,Dimapur,Nagaland,278,08:00,,0
Guwahati,Assam,India,Dimapur,Nagaland,288,07:00,,0
Jorhat,Assam,India,Dimapur,Nagaland,121,04:00,,1
