state,city,organisation,description,costservices_id,addressbook_id,services_id,wef,remarks,tourleaderfree,servicecharges,agentcharges,commissionontransport,cities_id,costservicesdistinct_id,costservicestransport_id,costservice_id,frompax,topax,vehicles_id,fit,costnonac,costac,parkingfee,currencies_id,masters_id,obsolete,RoadTaxPerDay,MeetAndAssist,EntryAp,SpecialGst,nett,SpecialGst2,nett2,vehicle
Goa,Goa,Vailankanni Auto Hires,Transfer from Margao railway station to hotel,6875,142,613,2020-01-04T00:00:00,Driver batta will be additional Rs 200 before 7am or after 7pm  The above rates are not applicable from 20 Dec to 03 Jan  ,0,0,0,0,139,589,37274,6875,1,4,40,0,0,1800,0,13,,,,0,,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer from Thivim railway station to hotel,6876,142,773,2020-01-04T00:00:00,Driver batta will be additional Rs 200 before 7am or after 7pm  The above rates are not applicable from 20 Dec to 03 Jan  ,0,0,0,0,139,695,37275,6876,1,4,40,0,0,1600,0,13,,,,0,,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer from Margao railway station to hotel,6866,142,613,2019-12-23T00:00:00,Driver batta will be additional Rs 200 before 7am or after 7pm  The above rates are not applicable from 20 Dec to 03 Jan  ,0,0,0,0,139,589,37265,6866,1,4,40,0,0,2500,0,13,,,,0,,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer from Thivim railway station to hotel,6867,142,773,2019-12-23T00:00:00,Driver batta will be additional Rs 200 before 7am or after 7pm  The above rates are not applicable from 20 Dec to 03 Jan  ,0,0,0,0,139,695,37266,6867,1,4,40,0,0,2500,0,13,,,,0,,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer from hotel to Thivim railway station,6868,142,774,2019-12-23T00:00:00,Driver batta will be additional Rs 200 before 7am or after 7pm  The above rates are not applicable from 20 Dec to 03 Jan  ,0,0,0,0,139,696,37267,6868,1,4,40,0,0,2500,0,13,,,,0,,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer Panjim-Quepem-Netraviali,6869,142,1182,2019-12-23T00:00:00,,,,0,0,139,,37268,6869,1,4,40,0,0,4540,0,13,,,0,0,0,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer from hotel to Vasco railway station,6870,142,1209,2019-12-23T00:00:00,,,,0,0,139,,37269,6870,1,4,40,0,0,2500,0,13,,,0,0,0,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer from Vasco railway station to hotel,6871,142,1210,2019-12-23T00:00:00,,,,0,0,139,,37270,6871,1,4,40,0,0,2500,0,13,,,0,0,0,,0,,0,Toyota Innova
Goa,Goa,Dwarka Eco Beach Resort,Transfer from Dwarka Beach Resort to airport,7219,2354,1000,2019-10-01T00:00:00,,,0,0,0,139,1316,37780,7219,1,4,40,0,0,2600,0,13,,,,0,,,0,,0,Toyota Innova
Goa,Goa,Casa Severina,Transfer from hotel to Margao railway station,7387,2442,614,2019-10-01T00:00:00,,,,0,0,139,,38076,7387,1,4,40,0,0,1850,0,13,,,0,0,0,,0,,0,Toyota Innova
Goa,Goa,Casa Severina,Transfer from Margao railway station to hotel,7388,2442,613,2019-10-01T00:00:00,,,,0,0,139,,38075,7388,1,4,40,0,0,1850,0,13,,,0,0,0,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer from airport to hotel,6863,142,270,2019-12-23T00:00:00,"Driver batta will be additional Rs 200 before 7am or after 7pm  The above rates are not applicable from 20 Dec to 03 Jan - airport transfer standard car Rs 2,000/-; innova: Rs 2,500/-  ",0,,,,139,142,37262,6863,1,4,40,0,0,2500,0,13,,,,0,,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer from hotel to airport,6864,142,271,2019-12-23T00:00:00,"Driver batta will be additional Rs 200 before 7am or after 7pm  The above rates are not applicable from 20 Dec to 03 Jan - airport transfer standard car Rs 2,000/-; innova: Rs 2,500/-  ",0,,,,139,144,37263,6864,1,4,40,0,0,2500,0,13,,,,0,,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer from hotel to Margao railway station,6865,142,614,2019-12-23T00:00:00,Driver batta will be additional Rs 200 before 7am or after 7pm  The above rates are not applicable from 20 Dec to 03 Jan  ,0,0,0,0,139,588,37264,6865,1,4,40,0,0,2500,0,13,,,,0,,,0,,0,Toyota Innova
Goa,Goa,Shree Shiv Sai Taxi Service,"Full day tour of Panjim, Churches of Old Goa and Dona Paula",7073,3116,790,2019-10-01T00:00:00,,,,0,0,139,,37546,7073,1,3,42,0,0,2800,0,13,,,0,0,0,,0,,0,Standard Car
Goa,Goa,Shree Shiv Sai Taxi Service,Transfer from airport to Yab Yum Beach Resort,7074,3116,804,2019-10-01T00:00:00,,,,0,0,139,,37547,7074,1,3,42,0,0,2200,0,13,,,0,0,0,,0,,0,Standard Car
Goa,Goa,Shree Shiv Sai Taxi Service,Transfer from Yab Yum Beach Resort to airport,7075,3116,805,2019-10-01T00:00:00,,,,0,0,139,,37548,7075,1,3,42,0,0,2200,0,13,,,0,0,0,,0,,0,Standard Car
Goa,Goa,Casa Severina,Transfer from airport to hotel,7079,2442,270,2019-10-01T00:00:00,Airport transfer (Innova)   Rs.1575/- per taxi per way (for arrival  after 7am and before 6pm)  Rs.1785/- per taxi per way (for arrival before  7am and after 6pm)  ,,0,0,0,139,1336,37552,7079,1,4,40,0,0,1600,,13,,,,0,,18,0,,0,Toyota Innova
Goa,Goa,Casa Severina,Transfer from hotel to airport,7080,2442,271,2019-10-01T00:00:00,Airport transfer (Innova)   Rs.1575/- per taxi per way (for arrival  after 7am and before 6pm)  Rs.1785/- per taxi per way (for arrival before  7am and after 6pm)  ,,0,0,0,139,1337,37553,7080,1,4,40,0,0,1600,,13,,,,0,,18,0,,0,Toyota Innova
Goa,Goa,Dwarka Eco Beach Resort,Transfer from airport to Dwarka Beach Resort,7218,2354,1001,2019-10-01T00:00:00,,,0,0,0,139,1315,37779,7218,1,4,40,0,0,2600,0,13,,,,0,,,0,,0,Toyota Innova
Goa,Goa,Shree Shiv Sai Taxi Service,Transfer from hotel to Vasco railway station,7067,3116,1209,2019-10-01T00:00:00,,,,0,0,139,,37542,7067,1,3,42,0,0,1400,0,13,,,0,0,0,,0,,0,Standard Car
Goa,Goa,Shree Shiv Sai Taxi Service,Transfer from Vasco railway station to hotel,7068,3116,1210,2019-10-01T00:00:00,,,,0,0,139,,37543,7068,1,3,42,0,0,1400,0,13,,,0,0,0,,0,,0,Standard Car
Goa,Goa,Shree Shiv Sai Taxi Service,Transfer Panjim-Quepem-Netraviali,7071,3116,1182,2019-10-01T00:00:00,,,,0,0,139,,37544,7071,1,3,42,0,0,2800,0,13,,,0,0,0,,0,,0,Standard Car
Goa,Goa,Shree Shiv Sai Taxi Service,Half-day city tour of Panjim and the Churches of Old Goa,7072,3116,272,2019-10-01T00:00:00,,,,0,0,139,,37545,7072,1,3,42,0,0,1800,0,13,,,0,0,0,,0,,0,Standard Car
Goa,Goa,The Bay Agonda,Transfer from hotel to Margao railway station,6935,2953,614,2019-10-01T00:00:00,,,,0,0,139,,37376,6935,1,4,40,0,0,1800,0,13,,,0,0,0,,0,18,0,Toyota Innova
Goa,Goa,The Bay Agonda,Transfer from Margao railway station to hotel,6936,2953,613,2019-10-01T00:00:00,,,,0,0,139,,37375,6936,1,4,40,0,0,1800,0,13,,,0,0,0,,0,18,0,Toyota Innova
Goa,Goa,Shree Shiv Sai Taxi Service,Transfer from airport to hotel,7063,3116,270,2019-10-01T00:00:00,,,,,,139,,37538,7063,1,3,42,0,0,1400,0,13,,,0,0,0,,0,,0,Standard Car
Goa,Goa,Shree Shiv Sai Taxi Service,Transfer from hotel to airport,7064,3116,271,2019-10-01T00:00:00,,,,0,0,139,,37539,7064,1,3,42,0,0,1400,0,13,,,0,0,0,,0,,0,Standard Car
Goa,Goa,Shree Shiv Sai Taxi Service,Transfer from hotel to Margao railway station,7065,3116,614,2019-10-01T00:00:00,,,,0,0,139,,37541,7065,1,3,42,0,0,1,0,13,,,0,0,0,,0,,0,Standard Car
Goa,Goa,Shree Shiv Sai Taxi Service,Transfer from Margao railway station to hotel,7066,3116,613,2019-10-01T00:00:00,,,,0,0,139,,37540,7066,1,3,42,0,0,1400,0,13,,,0,0,0,,0,,0,Standard Car
Goa,Goa,Vailankanni Auto Hires,Transfer Panjim-Quepem-Netraviali,6860,142,1182,2019-10-01T00:00:00,,,,0,0,139,,37259,6860,1,4,40,0,0,4540,0,13,,,0,0,0,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer from hotel to Vasco railway station,6861,142,1209,2019-10-01T00:00:00,,,,0,0,139,,37260,6861,1,4,40,0,0,1800,0,13,,,0,0,0,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Transfer from Vasco railway station to hotel,6862,142,1210,2019-10-01T00:00:00,,,,0,0,139,,37261,6862,1,4,40,0,0,1800,0,13,,,0,0,0,,0,,0,Toyota Innova
Goa,Goa,Vailankanni Auto Hires,Half-day city tour of Panjim and the Churches of Old Goa,6881,142,272,2019-10-01T00:00:00,The above rates are not applicable from 23 Dec to 03 Jan,0,,,,139,146,37280,6881,1,4,40,0,0,2200,0,13,,,,0,,,0,,0,Toyota Innova
Goa,Goa,The Bay Agonda,Transfer from airport to Agonda hotel,6933,2953,1142,2019-10-01T00:00:00,,,,,,139,,37373,6933,1,4,40,0,0,2600,0,13,,,0,0,0,,0,18,0,Toyota Innova
Goa,Goa,The Bay Agonda,Transfer from Agonda hotel to airport,6934,2953,1143,2019-10-01T00:00:00,,,,,,139,,37374,6934,1,4,40,0,0,2600,0,13,,,0,0,0,,0,18,0,Toyota Innova
Gujarat,Ahmedabad,Indo West Tours,Transfer from airport to hotel,7046,2924,295,2019-10-01T00:00:00,,,,0,0,12,,37518,7046,2,4,40,0,0,1500,100,13,,,0,0,0,,0,,0,Toyota Innova
Gujarat,Ahmedabad,Indo West Tours,Transfer from airport to hotel,7046,2924,295,2019-10-01T00:00:00,,,,0,0,12,,37519,7046,1,2,42,0,0,750,100,13,,,0,0,0,,0,,0,Standard Car
Gujarat,Ahmedabad,Indo West Tours,Transfer from hotel to airport,7047,2924,296,2019-10-01T00:00:00,,,,0,0,12,,37520,7047,2,4,40,0,0,1500,100,13,,,0,0,0,,0,,0,Toyota Innova
Gujarat,Ahmedabad,Indo West Tours,Transfer from hotel to airport,7047,2924,296,2019-10-01T00:00:00,,,,0,0,12,,37521,7047,1,2,42,0,0,750,100,13,,,0,0,0,,0,,0,Standard Car
Gujarat,Ahmedabad,Indo West Tours,Transfer from hotel to railway station,7048,2924,298,2019-10-01T00:00:00,,,,0,0,12,,37522,7048,3,4,40,0,0,1500,50,13,,,0,0,0,,0,,0,Toyota Innova
Gujarat,Ahmedabad,Indo West Tours,Transfer from hotel to railway station,7048,2924,298,2019-10-01T00:00:00,,,,0,0,12,,37523,7048,1,2,42,0,0,750,50,13,,,0,0,0,,0,,0,Standard Car
Gujarat,Ahmedabad,Indo West Tours,Transfer from railway station to hotel,7049,2924,297,2019-10-01T00:00:00,,,,0,0,12,,37524,7049,3,4,40,0,0,1500,50,13,,,0,0,0,,0,,0,Toyota Innova
Gujarat,Ahmedabad,Indo West Tours,Transfer from railway station to hotel,7049,2924,297,2019-10-01T00:00:00,,,,0,0,12,,37525,7049,1,2,42,0,0,750,50,13,,,0,0,0,,0,,0,Standard Car
Gujarat,Ahmedabad,Indo West Tours,Afternoon visit to Gandhi's Sabarmati Ashram & Law Garden Market,7057,2924,1076,2019-10-01T00:00:00,,,,0,0,12,,37536,7057,3,4,40,0,0,3900,50,13,,,0,300,0,,0,,0,Toyota Innova
Gujarat,Ahmedabad,Indo West Tours,Afternoon visit to Gandhi's Sabarmati Ashram & Law Garden Market,7057,2924,1076,2019-10-01T00:00:00,,,,0,0,12,,37537,7057,1,2,42,0,0,2500,50,13,,,0,300,0,,0,,0,Standard Car
Gujarat,Ahmedabad,Indo West Tours,Full day city tour of Ahmedabad,7050,2924,300,2019-10-01T00:00:00,,,,0,0,12,,37526,7050,3,4,40,0,0,3900,150,13,,,0,300,0,,0,,0,Toyota Innova
Gujarat,Ahmedabad,Indo West Tours,Full day city tour of Ahmedabad,7050,2924,300,2019-10-01T00:00:00,,,,0,0,12,,37527,7050,1,2,42,0,0,2500,150,13,,,0,300,0,,0,,0,Standard Car
Gujarat,Ahmedabad,Indo West Tours,Full day excursion to Patan & Modhera,7051,2924,301,2019-10-01T00:00:00,,,,0,0,12,,37528,7051,3,4,40,0,0,4500,100,13,,,0,300,0,,0,,0,Toyota Innova
Gujarat,Ahmedabad,Indo West Tours,Full day excursion to Patan & Modhera,7051,2924,301,2019-10-01T00:00:00,,,,0,0,12,,37529,7051,1,2,42,0,0,3600,100,13,,,0,300,0,,0,,0,Standard Car
Gujarat,Ahmedabad,Indo West Tours,Full day sightseeing of Adalaj Stepwell and Huthesingh Jain Temples,7052,2924,1010,2019-10-01T00:00:00,,,,0,0,12,,37530,7052,3,4,40,0,0,3900,50,13,,,0,300,0,,0,,0,Toyota Innova
Gujarat,Ahmedabad,Indo West Tours,Full day sightseeing of Adalaj Stepwell and Huthesingh Jain Temples,7052,2924,1010,2019-10-01T00:00:00,,,,0,0,12,,37531,7052,1,2,42,0,0,2500,50,13,,,0,300,0,,0,,0,Standard Car
Gujarat,Ahmedabad,Indo West Tours,Half day city tour of Ahmedabad,7053,2924,299,2019-10-01T00:00:00,,,,0,0,12,,37532,7053,3,4,40,0,0,3900,150,13,,,0,300,0,,0,,0,Toyota Innova
Gujarat,Ahmedabad,Indo West Tours,Half day city tour of Ahmedabad,7053,2924,299,2019-10-01T00:00:00,,,,0,0,12,,37533,7053,1,2,42,0,0,2500,150,13,,,0,300,0,,0,,0,Standard Car
Gujarat,Ahmedabad,Indo West Tours,Half day excursion to Lothal,7054,2924,1009,2019-10-01T00:00:00,,,,0,0,12,,37534,7054,3,4,40,0,0,3900,50,13,,,0,300,0,,0,,0,Toyota Innova
Gujarat,Ahmedabad,Indo West Tours,Half day excursion to Lothal,7054,2924,1009,2019-10-01T00:00:00,,,,0,0,12,,37535,7054,1,2,42,0,0,2500,50,13,,,0,300,0,,0,,0,Standard Car
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi railway station to hotel,7126,2890,851,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37689,7126,5,9,3,0,0,2746,0,13,,,700,350,0,,0,,0,Tempo Traveller
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi railway station to hotel,7126,2890,851,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37690,7126,10,18,14,0,0,5668,0,13,,,2200,350,0,,0,,0,Mini Coach
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi railway station to hotel,7126,2890,851,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37691,7126,3,4,40,0,0,1957,0,13,,,200,350,0,,0,,0,Toyota Innova
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi railway station to hotel,7126,2890,851,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37692,7126,1,2,42,0,0,1795,0,13,,,200,350,0,,0,,0,Standard Car
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi railway station,7127,2890,850,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37693,7127,5,9,3,0,0,2746,0,13,,,700,350,0,,0,,0,Tempo Traveller
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi railway station,7127,2890,850,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37694,7127,10,18,14,0,0,5668,0,13,,,2200,350,0,,0,,0,Mini Coach
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi railway station,7127,2890,850,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37695,7127,3,4,40,0,0,1957,0,13,,,200,350,0,,0,,0,Toyota Innova
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi railway station,7127,2890,850,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37696,7127,1,2,42,0,0,1795,0,13,,,200,350,0,,0,,0,Standard Car
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi Domestic airport,7128,2890,840,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37697,7128,5,9,3,0,0,2756,500,13,,,700,350,0,,0,,0,Tempo Traveller
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi Domestic airport,7128,2890,840,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37698,7128,10,18,14,0,0,5668,500,13,,,2200,350,0,,0,,0,Mini Coach
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi Domestic airport,7128,2890,840,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37699,7128,3,4,40,0,0,1957,0,13,,,200,350,0,,0,,0,Toyota Innova
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi Domestic airport,7128,2890,840,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37700,7128,1,2,42,0,0,1795,0,13,,,200,350,0,,0,,0,Standard Car
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi Domestic airport to hotel,7129,2890,839,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37701,7129,5,9,3,0,0,2746,1300,13,,,700,350,0,,0,,0,Tempo Traveller
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi Domestic airport to hotel,7129,2890,839,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37702,7129,10,18,14,0,0,5668,1300,13,,,2200,350,0,,0,,0,Mini Coach
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi Domestic airport to hotel,7129,2890,839,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37703,7129,3,4,40,0,0,1957,0,13,,,200,350,0,,0,,0,Toyota Innova
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi Domestic airport to hotel,7129,2890,839,2019-10-01T00:00:00,Meet & Assist by Rimo Expeditions,,,0,0,447,,37704,7129,1,2,42,0,0,1795,0,13,,,200,350,0,,0,,0,Standard Car
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi International airport,7130,2890,838,2019-10-01T00:00:00,,,,0,0,447,,37705,7130,5,9,3,0,0,2756,500,13,,,500,350,0,,0,,0,Tempo Traveller
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi International airport,7130,2890,838,2019-10-01T00:00:00,,,,0,0,447,,37706,7130,10,18,14,0,0,5668,500,13,,,2000,350,0,,0,,0,Mini Coach
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi International airport,7130,2890,838,2019-10-01T00:00:00,,,,0,0,447,,37707,7130,3,4,40,0,0,1957,0,13,,,100,350,0,,0,,0,Toyota Innova
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from hotel to Delhi International airport,7130,2890,838,2019-10-01T00:00:00,,,,0,0,447,,37708,7130,1,2,42,0,0,1795,0,13,,,100,350,0,,0,,0,Standard Car
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi International airport to hotel,7131,2890,837,2019-10-01T00:00:00,,,,0,0,447,,37709,7131,5,9,3,0,0,2746,1300,13,,,500,350,0,,0,,0,Tempo Traveller
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi International airport to hotel,7131,2890,837,2019-10-01T00:00:00,,,,0,0,447,,37710,7131,10,18,14,0,0,5668,1300,13,,,2000,350,0,,0,,0,Mini Coach
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi International airport to hotel,7131,2890,837,2019-10-01T00:00:00,,,,0,0,447,,37711,7131,3,4,40,0,0,1957,0,13,,,100,350,0,,0,,0,Toyota Innova
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Transfer from Delhi International airport to hotel,7131,2890,837,2019-10-01T00:00:00,,,,0,0,447,,37712,7131,1,2,42,0,0,1795,0,13,,,100,350,0,,0,,0,Standard Car
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Half day sightseeing tour of New Delhi,7132,2890,890,2019-10-01T00:00:00,"For Delhi sightseeing starting from Gurgaon, we have to ask Ramico for a guide ",,,,,447,,37713,7132,5,9,3,0,0,3272,0,13,,,900,0,0,,0,,0,Tempo Traveller
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Half day sightseeing tour of New Delhi,7132,2890,890,2019-10-01T00:00:00,"For Delhi sightseeing starting from Gurgaon, we have to ask Ramico for a guide ",,,,,447,,37714,7132,10,18,14,0,0,7011,0,13,,,2400,0,0,,0,,0,Mini Coach
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Half day sightseeing tour of New Delhi,7132,2890,890,2019-10-01T00:00:00,"For Delhi sightseeing starting from Gurgaon, we have to ask Ramico for a guide ",,,,,447,,37715,7132,3,4,40,0,0,2045,0,13,,,300,0,0,,0,,0,Toyota Innova
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Half day sightseeing tour of New Delhi,7132,2890,890,2019-10-01T00:00:00,"For Delhi sightseeing starting from Gurgaon, we have to ask Ramico for a guide ",,,,,447,,37716,7132,1,2,42,0,0,1855,0,13,,,300,0,0,,0,,0,Standard Car
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Full day sightseeing tour of Old & New Delhi,7133,2890,891,2019-10-01T00:00:00,"For Delhi sightseeing starting from Gurgaon, we have to ask Ramico for a guide ",,,0,0,447,,37717,7133,5,9,3,0,0,3272,0,13,,,900,0,0,,0,,0,Tempo Traveller
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Full day sightseeing tour of Old & New Delhi,7133,2890,891,2019-10-01T00:00:00,"For Delhi sightseeing starting from Gurgaon, we have to ask Ramico for a guide ",,,0,0,447,,37718,7133,10,18,14,0,0,7011,0,13,,,2400,0,0,,0,,0,Mini Coach
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Full day sightseeing tour of Old & New Delhi,7133,2890,891,2019-10-01T00:00:00,"For Delhi sightseeing starting from Gurgaon, we have to ask Ramico for a guide ",,,0,0,447,,37719,7133,3,4,40,0,0,2045,0,13,,,300,0,0,,0,,0,Toyota Innova
Haryana,Gurgaon,Ramico Tours & Travels Pvt. Ltd.,Full day sightseeing tour of Old & New Delhi,7133,2890,891,2019-10-01T00:00:00,"For Delhi sightseeing starting from Gurgaon, we have to ask Ramico for a guide ",,,0,0,447,,37720,7133,1,2,42,0,0,1855,0,13,,,300,0,0,,0,,0,Standard Car
Himachal Pradesh,Dharamsala,Summit Adventures,Transfer from airport to hotel,6941,2144,658,2019-10-01T00:00:00,,,0,0,0,112,1042,37385,6941,1,4,40,0,,2000,0,13,,,,500,,,0,,0,Toyota Innova
Himachal Pradesh,Dharamsala,Summit Adventures,Transfer from hotel to airport,6942,2144,659,2019-10-01T00:00:00,,,0,0,0,112,1043,37386,6942,1,4,40,0,,2000,0,13,,,,500,,,0,,0,Toyota Innova
Himachal Pradesh,Shimla,Summit Adventures,Transfer from airport to hotel,6943,2144,652,2019-10-01T00:00:00,,,,0,0,380,,37387,6943,1,4,40,0,0,2500,0,13,,,0,800,0,,0,,0,Toyota Innova
Himachal Pradesh,Shimla,Summit Adventures,Transfer from hotel to airport,6944,2144,653,2019-10-01T00:00:00,,,,0,0,380,,37388,6944,1,4,40,0,0,2500,0,13,,,0,800,0,,0,,0,Toyota Innova
Himachal Pradesh,Shimla,Summit Adventures,Transfer from hotel to railway station,6945,2144,655,2019-10-01T00:00:00,,,,0,0,380,,37389,6945,1,4,40,0,0,1500,0,13,,,0,800,0,,0,,0,Toyota Innova
Himachal Pradesh,Shimla,Summit Adventures,Transfer from railway station to hotel,6946,2144,654,2019-10-01T00:00:00,,,,0,0,380,,37390,6946,1,4,40,0,0,1500,0,13,,,0,800,0,,0,,0,Toyota Innova
Himachal Pradesh,Shimla,Band Box Heights & Valleys,Transfer from railway station to hotel,7084,2015,654,2019-10-01T00:00:00,,,0,0,0,380,1053,37557,7084,1,4,40,0,0,1000,0,13,,,,300,,,0,,0,Toyota Innova
Himachal Pradesh,Shimla,Band Box Heights & Valleys,Walking tour of Shimla,7085,2015,908,2019-10-01T00:00:00,,,,0,0,380,,37558,7085,1,4,40,0,0,3500,0,13,,,0,0,0,,0,,0,Toyota Innova
Himachal Pradesh,Mashobra,Band Box Heights & Valleys,Full-day tour of Shimla,7086,2015,998,2019-10-01T00:00:00,,,0,0,0,270,1308,37559,7086,1,4,40,0,0,4000,0,13,,,,0,,,0,,0,Toyota Innova
Himachal Pradesh,Dharamsala,Summit Adventures,Toy train Kangra to Palampur,7431,2144,1255,2019-10-01T00:00:00,,,,0,0,112,,38106,7431,1,4,40,0,0,3500,0,13,,,0,0,0,,0,,0,Toyota Innova
Himachal Pradesh,Shimla,Summit Adventures,Morning walking tour of Shimla,7440,2144,1208,2019-10-01T00:00:00,,,,0,0,380,,38107,7440,1,4,40,0,0,2500,0,13,,,0,0,0,,0,,0,Toyota Innova
Himachal Pradesh,Shimla,Summit Adventures,Walking tour of Shimla,6962,2144,908,2019-10-01T00:00:00,,,,,,380,,37403,6962,1,4,40,0,0,3500,0,13,,,0,0,0,,0,,0,Toyota Innova
Himachal Pradesh,Shimla,Band Box Heights & Valleys,Transfer from airport to hotel,7081,2015,652,2019-10-01T00:00:00,,,0,0,0,380,1050,37554,7081,1,4,40,0,0,2500,0,13,,,,700,,,0,,0,Toyota Innova
Himachal Pradesh,Shimla,Band Box Heights & Valleys,Transfer from hotel to airport,7082,2015,653,2019-10-01T00:00:00,,,0,0,0,380,1051,37555,7082,1,4,40,0,0,2500,0,13,,,,700,,,0,,0,Toyota Innova
Himachal Pradesh,Shimla,Band Box Heights & Valleys,Transfer from hotel to railway station,7083,2015,655,2019-10-01T00:00:00,,,0,0,0,380,1052,37556,7083,1,4,40,0,0,1000,0,13,,,,300,,,0,,0,Toyota Innova
Himachal Pradesh,Dharamsala,Summit Adventures,Half-day city tour,6955,2144,903,2019-10-01T00:00:00,,,0,0,0,112,1044,37401,6955,1,4,40,0,,2200,0,13,,,,0,,,0,,0,Toyota Innova
Himachal Pradesh,Dharamsala,Summit Adventures,Full-day city tour,6956,2144,904,2019-10-01T00:00:00,,,0,0,0,112,1045,37402,6956,1,4,40,0,,3500,0,13,,,,0,,,0,,0,Toyota Innova
Jammu & Kashmir,Srinagar,Rimo Expeditions,Transfer from airport to hotel,7028,199,975,2019-10-01T00:00:00,,,0,0,0,390,1282,37512,7028,1,4,40,0,0,2200,0,13,,,,0,,,0,,0,Toyota Innova
